path,config_id,class,config_json,input_shapes,input_dtypes,out_shapes,callsite,mode,leaf,params,macs,bytes_moved,arith_intensity,t_eff,seq_len,count,lat_mean_ms,lat_median_ms,lat_std_ms
8.m.0.m.0,b2fb027cf4519a34,Bottleneck,"{""class"": ""Bottleneck""}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",8.m.0.m.0,forward,False,73984,,500736,,1,1,30,3.2421,2.7134,1.712
8.m.0.m.0.cv1,9eb119d52f148e5f,Conv,"{""class"": ""Conv""}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",8.m.0.m.0.cv1,forward,False,36992,,352768,,1,1,30,1.6268,1.1263,0.8896
8.m.0.m.0.cv1.conv,2aa17c28d5c07f2a,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",8.m.0.m.0.cv1.conv,forward,True,36864,14745600,352256,41.8605,400,400,30,1.1393,0.7479,0.6939
8.m.0.m.0.cv1.bn,50a67b6ea7e0868d,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",8.m.0.m.0.cv1.bn,forward,True,128,51200,205312,0.2494,400,400,30,0.2226,0.0683,0.2865
8.m.0.m.0.cv2,9eb119d52f148e5f,Conv,"{""class"": ""Conv""}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",8.m.0.m.0.cv2,forward,False,36992,,352768,,1,1,30,1.503,0.9557,0.9203
8.m.0.m.0.cv2.conv,2aa17c28d5c07f2a,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",8.m.0.m.0.cv2.conv,forward,True,36864,14745600,352256,41.8605,400,400,30,1.1293,0.6369,0.8146
8.m.0.m.0.cv2.bn,50a67b6ea7e0868d,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",8.m.0.m.0.cv2.bn,forward,True,128,51200,205312,0.2494,400,400,30,0.1207,0.0608,0.1135
8.m.0.m.1,b2fb027cf4519a34,Bottleneck,"{""class"": ""Bottleneck""}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",8.m.0.m.1,forward,False,73984,,500736,,1,1,30,2.5884,1.8323,1.6282
8.m.0.m.1.cv1,9eb119d52f148e5f,Conv,"{""class"": ""Conv""}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",8.m.0.m.1.cv1,forward,False,36992,,352768,,1,1,30,1.3339,0.8611,0.8934
8.m.0.m.1.cv1.conv,2aa17c28d5c07f2a,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",8.m.0.m.1.cv1.conv,forward,True,36864,14745600,352256,41.8605,400,400,30,0.9457,0.5706,0.6807
